unique_id,name,firstname,title,namesuffix,fblink1,fblink2,twlink,isListed,list_place,isDC,constituency,constituency_str,state,renewed_candidacy,party,sex,age,residence,birthplace,profession,author_id
748,Jöbkes,Bruno,NA,NA,https://www.facebook.com/Bruno-Jöbkes-115897143277/,https://www.facebook.com/bruno.jobkes,https://twitter.com/jbkes,0,NA,1,112,Kleve,5,0,4,1,1967,Wachtendonk,St. Tönis (jetzt Tönisvorst),Dipl.-Geograph / Geschäftsführer,586417771
750,Spiczak-Brzezinski,Anna,NA,von,https://www.facebook.com/anna.vonspiczak,NA,https://twitter.com/SpiczakVonA,0,NA,1,115,Duisburg I,5,0,4,0,1986,Duisburg,Duisburg,Politikwissenschaftlerin,851776471983116289
751,Banaszak,Felix,NA,NA,https://www.facebook.com/felix.banaszak,NA,https://twitter.com/fbanaszak,0,NA,1,116,Duisburg II,5,0,4,1,1989,Duisburg,Duisburg,parl. Assistent,395209158
754,Babenhauserheide,Maik,NA,NA,https://www.facebook.com/maik.babenhauserheide,NA,https://twitter.com/babman,0,NA,1,133,Herford – Minden-Lübbecke II,5,0,4,1,1975,Enger,Bünde,Webdesigner,16690437
758,Haberle,John,NA,NA,https://www.facebook.com/john.haberle,NA,https://twitter.com/HaberleJohn,0,NA,1,150,Märkischer Kreis II,5,0,4,1,1970,Iserlohn,Bochum,Dipl.-Sozialwissenschaftler,636224186
764,Oster,Hartmut,NA,NA,https://www.facebook.com/padergruen,https://www.facebook.com/hartmut.oster,https://twitter.com/hartmut_oster,0,NA,1,137,Paderborn – Gütersloh III,5,0,4,1,1964,Borchen,Saarbrücken,Erzieher,1930852885
765,Leunert,Jörn,NA,NA,https://www.facebook.com/ophelia.nick,NA,https://twitter.com/OpheliaNick,0,NA,1,104,Mettmann I,5,0,4,1,1952,Mettmann,Hamburg,Dipl.-Ingenieur,2527051226
766,Wagenknecht,Sahra,Dr.,NA,https://www.facebook.com/sahra.wagenknecht/,NA,https://twitter.com/swagenknecht,1,1,1,107,Düsseldorf II,5,1,3,0,1969,Düsseldorf,Jena,MdB,47375691
767,Birkwald,Matthias W.,NA,NA,https://www.facebook.com/matthias.w.birkwald,NA,https://twitter.com/mwbirkwald,1,2,1,94,Köln II,5,1,3,1,1961,Köln,Münster,Dipl.-Sozialwissenschaftler,748851762
768,Dağdelen,Sevim,NA,NA,https://www.facebook.com/Sevim-Dagdelen-1753343008226103/,NA,https://twitter.com/sevimdagdelen,1,3,1,140,Bochum I,5,1,3,0,1975,Bochum,Duisburg,Journalistin,139407967
769,Hunko,Andrej,NA,NA,https://www.facebook.com/andrej.hunko,https://www.facebook.com/profile.php?id=100008170146837,https://twitter.com/andrejhunko,1,4,1,87,Aachen I,5,1,3,1,1963,Aachen,München,Mediengestalter,87281380
770,Jelpke,Ursula (Ulla),NA,NA,https://www.facebook.com/Ulla.Jelpke/,NA,https://twitter.com/ullajelpke,1,5,1,142,Dortmund I,5,1,3,0,1951,Berlin,Hamburg,Journalistin,2837971145
771,Movassat,Niema,NA,NA,https://www.facebook.com/profile.php?id=100004628954890,https://www.facebook.com/Movassat.Niema/,https://twitter.com/niemamovassat,1,6,1,117,Oberhausen – Wesel III,5,1,3,1,1984,Oberhausen,Wuppertal,Jurist,111054843
772,Vogler,Kathrin,NA,NA,https://www.facebook.com/kathrin.vogler.77,https://www.facebook.com/kathrin.vogler/,https://twitter.com/voglerk,1,7,1,128,Steinfurt III,5,1,3,0,1963,Emsdetten,München,MdB,21287514
773,Zdebel,Hubertus,NA,NA,https://www.facebook.com/hubertus.zdebel,https://www.facebook.com/ZdebelHubertus/,https://twitter.com/zdebelhubertus,1,8,1,129,Münster,5,1,3,1,1954,Münster,Elten,Journalist,4557858142
774,Gabelmann,Sylvia,NA,NA,https://www.facebook.com/sylvia.gabelmann,NA,https://twitter.com/sylviagabelmann,1,9,1,148,Siegen-Wittgenstein,5,0,3,0,1958,Siegen,Bad Homburg v. d. Höhe,Apothekerin,850993608
775,Neu,Alexander,Dr.,NA,https://www.facebook.com/alexander.neu.376,NA,https://twitter.com/AlexanderSNeu,1,10,1,97,Rhein-Sieg-Kreis I,5,1,3,1,1969,Köln,Harmonie (jetzt Eitorf),Politikwissenschaftler,1182878557
776,Remmers,Ingrid,NA,NA,https://www.facebook.com/ingrid.remmers.52,NA,https://twitter.com/ingrid_remmers,1,11,1,123,Gelsenkirchen,5,0,3,0,1965,Bochum,Ibbenbüren,Sozialwissenschaftlerin,551802475
781,Bruns,Michael,NA,NA,https://www.facebook.com/michael.bruns.lippstadt,NA,https://twitter.com/bruns75michael,1,16,0,NA,NA,5,0,3,1,1973,Lippstadt,Lippstadt,Werkzeugmechaniker,1024809062
807,Saßen,Christoph,NA,NA,https://www.facebook.com/christoph.sassen,NA,https://twitter.com/chsassen,0,NA,1,111,Viersen,5,0,3,1,1978,Viersen,Breyell (jetzt Nettetal),Verkäufer,110661792
810,Büddemann,Manfred,NA,NA,NA,NA,https://twitter.com/M_Bueddemann,0,NA,1,114,Krefeld II – Wesel II,5,0,3,1,1951,Krefeld,Brackwede (jetzt Bielefeld),Rentner,90021238
840,Renner,Martin Erwin,NA,NA,https://www.facebook.com/Martin-E-Renner-1166598340038556,https://www.facebook.com/profile.php?id=100007329880766,https://twitter.com/Renner_AfD,1,1,1,104,Mettmann I,5,0,7,1,1954,Haan,Reutlingen,Dipl.-Betriebswirt,2535401947
843,Gottschalk,Kay,NA,NA,https://www.facebook.com/kay.gottschalk.9,https://www.facebook.com/KayGottschalkAfD,https://twitter.com/KayGottschalk1,1,4,1,111,Viersen,5,0,7,1,1965,Hamburg,Hamburg,Angestellter,1286011081
844,Schneider,Jörg,NA,NA,https://www.facebook.com/jorg.schneider.731,NA,https://twitter.com/Schneider_AfD,1,5,1,123,Gelsenkirchen,5,0,7,1,1964,Gelsenkirchen,Solingen,Lehrer,719975730784956416
847,Hemmelgarn,Udo Theodor,NA,NA,NA,NA,https://twitter.com/UdoHemmelgarn,1,8,1,131,Gütersloh I,5,0,7,1,1959,Harsewinkel,Harsewinkel,selbst. Kaufmann,849060114388705280
850,Keuter,Stefan,NA,NA,https://www.facebook.com/Stefan.Keuter.AfD/,https://www.facebook.com/stefan.keuter,https://twitter.com/StefanKeuterAfD,1,11,1,120,Essen III,5,0,7,1,1972,Essen,Essen,Bankkaufmann,794628172570619904
852,Witt,Uwe,NA,NA,https://www.facebook.com/WittUw,https://www.facebook.com/sean.u.witt,https://twitter.com/witt_uwe,1,13,0,NA,NA,5,0,7,1,1959,Unna,Witten,Dipl.-Personalwirt,4503658823
853,Hartwig,Roland,Dr.,NA,https://www.facebook.com/roland.hartwig.33,NA,https://twitter.com/HartwigRoland,1,14,1,100,Rheinisch-Bergischer Kreis,5,0,7,1,1954,Bergisch Gladbach,Berlin,Rechtsanwalt,2935654689
855,Schiller,Martin,NA,NA,https://www.facebook.com/profile.php?id=100008429837523,NA,https://twitter.com/1martinschiller,1,16,1,129,Münster,5,0,7,1,1967,Münster,Dresden,Unternehmer,2520987043
858,Boyens,Stephan,NA,NA,https://www.facebook.com/boyensstephan/,NA,https://twitter.com/sboyens,1,19,1,95,Köln III,5,0,7,1,1962,Köln,"Genf, Schweiz",Beteiligungsmanager / Unternehmensentwickler,69074079
866,Ulbrich,Sascha,NA,NA,https://www.facebook.com/dogman.dangerseeker,NA,https://twitter.com/saschaulbrich,0,NA,1,96,Bonn,5,0,7,1,1972,Bonn,Immerath,Sicherheitsmanager,2613263442
870,Jung,Pierre,NA,NA,https://www.facebook.com/pierre.jung.73,NA,https://twitter.com/pierrejungafd,0,NA,1,145,Hamm – Unna II,5,0,7,1,1976,Düsseldorf,Düsseldorf,Kraftfahrer,956139098
872,Mohr,Markus,NA,NA,https://www.facebook.com/markus.mohr.1984/,https://www.facebook.com/markus.mohr.904,https://twitter.com/markus_mohr,0,NA,1,87,Aachen I,5,0,7,1,1984,Aachen,Simmerath,Unternehmer,2589333293
877,Gedig,Dietmar,NA,NA,https://www.facebook.com/profile.php?id=100009297957179,NA,https://twitter.com/dietmar_gedig,0,NA,1,102,Wuppertal I,5,0,7,1,1985,Wuppertal,Haan,Polizeikommissar,809458943239983105
880,Dietel,Guido,NA,NA,https://www.facebook.com/gdietel,NA,https://twitter.com/guidodietel,0,NA,1,106,Düsseldorf I,5,0,7,1,1963,Düsseldorf,Krefeld,selbst. IT-Berater,275757944
884,Plorin,Gerd,NA,NA,https://www.facebook.com/gerd.plorin.5,NA,https://twitter.com/Gerd_Plorin,0,NA,1,112,Kleve,5,0,7,1,1949,Kleve,Engelsberg (jetzt Schwesing),Wirtschaftsprüfer / Steuerberater,814175764342075392
887,Wrese,Alexander,NA,von,https://www.facebook.com/alexander.vonwrese,NA,https://twitter.com/alex_v_wrese,0,NA,1,118,Mülheim – Essen I,5,0,7,1,1978,Mülheim an der Ruhr,Peine,Rechtsanwalt,263345356
888,Reil,Guido Thorsten,NA,NA,https://www.facebook.com/Guido-Reil-1745982485667400/,NA,https://twitter.com/guidoreil,0,NA,1,119,Essen II,5,0,7,1,1970,Essen,Gelsenkirchen,Steiger,802958013644632064
892,Handt,Andreas,NA,NA,https://www.facebook.com/AndreasHandtBTW2017,https://www.facebook.com/andreas.handt.94,https://twitter.com/AndresHandt,0,NA,1,144,Unna I,5,0,7,1,1979,Düren,Hamburg,Disponent,745224321786908672
893,Schaefer,Hans-Martin,NA,NA,https://www.facebook.com/martinschaeferafd/,https://www.facebook.com/profile.php?id=100015884925949,https://twitter.com/martinschaefer2,0,NA,1,147,Hochsauerlandkreis,5,0,7,1,1965,Arnsberg,Iserlohn,Unternehmer,541618927
895,Helferich,Matthias,NA,NA,https://www.facebook.com/helferich.afd/,https://www.facebook.com/profile.php?id=100012728716049,https://twitter.com/Helferich_AfD,0,NA,1,143,Dortmund II,5,0,7,1,1988,Dortmund,Dortmund,wiss. Mitarbeiter,872422743597346825
896,Malisch,Jessica,NA,NA,https://www.facebook.com/jessicamalischAfD,https://www.facebook.com/profile.php?id=100009044844510,https://twitter.com/jessica_malisch,0,NA,1,107,Düsseldorf II,5,0,7,0,1983,Gelsenkirchen,Datteln,Verwaltungsangestellte,3383567741
903,Braun,Helge Reinhold,Prof. Dr.,NA,https://www.facebook.com/helge.braun,NA,https://twitter.com/HBraun,1,1,1,173,Gießen,6,1,1,1,1972,Gießen,Gießen,Arzt,19108071
904,Meister,Michael Günther,Dr.,NA,www.facebook.com/Dr.Michael.Meister,NA,https://twitter.com/meister_schafft,1,2,1,188,Bergstraße,6,1,1,1,1961,Bensheim,Lorsch,Dipl.-Mathematiker,34214048
906,Tauber,Peter Michael,Dr.,NA,https://www.facebook.com/tauber.peter,NA,https://twitter.com/petertauber,1,4,1,175,Main-Kinzig – Wetterau II – Schotten,6,1,1,1,1974,Gelnhausen,Frankfurt am Main,MdB,22260144
907,Siebert,Bernd,NA,NA,https://www.facebook.com/bernd.siebert.923,https://www.facebook.com/BerndSiebertMdB/,https://twitter.com/BerndSiebert,1,5,1,170,Schwalm-Eder,6,1,1,1,1949,Gudensberg,Gudensberg,selbst. Kaufmann,24674518
909,Heck,Stefan,Dr.,NA,www.facebook.com/Dr.Stefan.Heck,http://www.facebook.com/stefan.heck.10,https://twitter.com/StHeck,1,7,1,171,Marburg,6,1,1,1,1982,Amöneburg,Marburg,Rechtsanwalt,2976064481
910,Zimmer,Matthias Rainer,Prof. Dr.,NA,www.facebook.com/drmatthiaszimmer,https://www.facebook.com/matthias.zimmer.142,https://twitter.com/matthiaszimmer,1,8,1,182,Frankfurt am Main I,6,1,1,1,1961,Frankfurt am Main,Marburg,Hochschullehrer,52994606
918,Jung,Ingmar Ludwig,NA,NA,https://www.facebook.com/ingmar.jung.3,NA,https://twitter.com/Ingmar_Jung,1,16,1,179,Wiesbaden,6,0,1,1,1978,Wiesbaden,Wiesbaden-Sonnenberg,Staatssekretär,23296367
920,Wett,Norbert,Dr.,NA,https://www.facebook.com/Norbertwettcdu/,https://www.facebook.com/norbert.wett,https://twitter.com/DrNorbertWett,1,18,1,168,Kassel,6,0,1,1,1964,Kassel,Fritzlar,selbst. Unternehmensberater,1196740118
938,Söllner,Eva,NA,NA,https://www.facebook.com/eva.soellner,NA,https://twitter.com/evasoellner,1,36,0,NA,NA,6,0,1,0,1960,Liederbach am Taunus,Hof (Saale),Bürgermeisterin,982285190
947,Roth,Michael,NA,NA,www.facebook.com/michael.rothmdb,NA,https://twitter.com/MiRo_SPD,1,1,1,169,Werra-Meißner – Hersfeld-Rotenburg,6,1,2,1,1970,Bad Hersfeld,Heringen (Werra),Staatsminister,1114675538
950,Schmidt,Dagmar,NA,NA,https://www.facebook.com/dagmar.schmidt.356,NA,https://twitter.com/dieschmidt,1,4,1,172,Lahn-Dill,6,1,2,0,1973,Wetzlar,Gießen,Historikerin,95905207
951,Bartol,Sören,NA,NA,www.facebook.com/soerenbartol,NA,https://twitter.com/soerenbartol,1,5,1,171,Marburg,6,1,2,1,1974,Marburg,Hamburg,Dipl.-Politologe,57293969
952,Nissen,Ulrike,NA,NA,https://www.facebook.com/ulli.nissen,https://www.facebook.com/ulli.nissen.7,https://twitter.com/UlliNissen,1,6,1,183,Frankfurt am Main II,6,1,2,0,1959,Frankfurt am Main,Essen,MdB,382044198
954,Müller,Bettina,NA,NA,www.facebook.com/BettinaMuellerSPD,https://www.facebook.com/Bettina.E.Mueller,https://twitter.com/BetMueller,1,8,1,175,Main-Kinzig – Wetterau II – Schotten,6,1,2,0,1959,Flörsbachtal,Wasserlos (jetzt Alzenau),MdB,2443895924
957,Franke,Edgar Konrad Hartmut,Dr.,NA,www.facebook.com/FrankeEdgar,NA,https://twitter.com/FrankeEdgar,1,11,1,170,Schwalm-Eder,6,1,2,1,1960,Gudensberg,Gudensberg,MdB,481393623
958,Sprößler,Christel,NA,NA,www.facebook.com/Christel.Sproessler,NA,https://twitter.com/spro_ler,1,12,1,186,Darmstadt,6,0,2,0,1968,Roßdorf,Frankfurt am Main,Bürgermeisterin,798955853600722944
961,Rottloff,Simon,NA,NA,https://www.facebook.com/Rottloff,NA,https://twitter.com/SimonRottloff,1,15,1,179,Wiesbaden,6,0,2,1,1977,Wiesbaden,Lauterbach,Betriebsrat,98432251
965,Firat,Tuna,NA,NA,www.facebook.com/tunafiratBundestag,NA,https://twitter.com/TunaFirat,1,19,1,185,Offenbach,6,0,2,1,1981,Dietzenbach,Dieburg,Rechtsanwalt,460004195
967,Gremmels,Timon,NA,NA,https://www.facebook.com/TimonGremmels,NA,https://twitter.com/Timon_Gremmels,1,21,1,168,Kassel,6,0,2,1,1976,Niestetal,Marburg,MdL,494809842
969,Deboy,Jan Patrick Jürgen,NA,NA,www.facebook.com/jan.deboy.bundestag,NA,https://twitter.com/Jan246,1,23,1,184,Groß-Gerau,6,0,2,1,1985,Gernsheim,Heppenheim (Bergstraße),Kulturanthropologe,22489793
970,Kalveram,Esther,NA,NA,https://www.facebook.com/EstherKalveram,NA,https://twitter.com/EstherKalveram,1,24,0,NA,NA,6,0,2,0,1966,Kassel,Kassel,Angestellte,3940456407
990,Keim,Christel Elfriede,NA,NA,https://www.facebook.com/christel.keim,NA,https://twitter.com/christelkeim,1,44,0,NA,NA,6,0,2,0,1968,Volkmarsen,Volkmarsen,Assistentin der Krankenhausleitung,45326035
993,Schaake,Andreas,NA,NA,https://www.facebook.com/andreas.schaake,NA,https://twitter.com/schaake,1,47,0,NA,NA,6,0,2,1,1981,Edertal,Bad Wildungen,Informatikkaufmann,20193203
996,Beer,Nicola Gertrud Ruth,NA,NA,https://www.facebook.com/nicolabeerfdp,https://www.facebook.com/nicola.beer.71,https://twitter.com/nicolabeerfdp,1,1,1,182,Frankfurt am Main I,6,0,6,0,1970,Frankfurt am Main,Wiesbaden,Rechtsanwältin,828623998921629696
997,Ruppert,Stefan,Dr.,NA,https://www.facebook.com/stefan.ruppert1,https://www.facebook.com/StefanRuppertFDP/,https://twitter.com/ruppert_stefan,1,2,1,176,Hochtaunus,6,0,6,1,1971,Oberursel (Taunus),Frankfurt am Main,Rechtsanwalt,2710786593
998,Solms,Hermann Otto,Dr.,NA,https://www.facebook.com/SolmsFDP,https://www.facebook.com/HermannOttoSolms,https://twitter.com/solms,1,3,1,173,Gießen,6,0,6,1,1940,Lich,Lich,selbständig,16325209
999,Stark-Watzinger,Bettina,NA,NA,https://www.facebook.com/bettina.starkwa,https://www.facebook.com/bettina.starkwatzinger,https://twitter.com/starkwatzinger,1,4,1,181,Main-Taunus,6,0,6,0,1968,Bad Soden am Taunus,Frankfurt am Main,Dipl.-Volkswirtin,38228691
1002,Heidt,Peter,NA,NA,https://www.facebook.com/peter.heidt.75,NA,https://twitter.com/peterheidtfdp,1,7,1,177,Wetterau I,6,0,6,1,1965,Bad Nauheim,Frankfurt am Main,Rechtsanwalt,1858621434
1003,Nölke,Matthias,NA,NA,https://www.facebook.com/Freiheitskaempfer2017,https://www.facebook.com/matthias.noelke.7,https://twitter.com/Matthiasnoelke,1,8,1,168,Kassel,6,0,6,1,1980,Kassel,Kassel,Jurist,800823849252229121
1005,Schwalbach,Lucas,NA,NA,https://www.facebook.com/Lucas-Schwalbach-1446012768788438,https://www.facebook.com/lucas.schwalbach,https://twitter.com/LucasSchwalbach,1,10,1,179,Wiesbaden,6,0,6,1,1991,Wiesbaden,Wiesbaden,Student,141530638
1011,Bokelmann,Hanke Friedrich,NA,NA,https://www.facebook.com/bokelmann,NA,https://twitter.com/bokel,1,16,1,171,Marburg,6,0,6,1,1981,Marburg,Oldenburg (Oldenburg),Angestellter,26053242
1013,Dehler,Stephan,NA,NA,https://www.facebook.com/DehlerFDP,https://www.facebook.com/stephan.dehler,https://twitter.com/stephan_dehler,1,18,1,184,Groß-Gerau,6,0,6,1,1984,Trebur,Berlin,Geschäftsführer,56323510
1015,Lister,Manfred,NA,NA,https://www.facebook.com/manfred.lister,NA,https://twitter.com/ManfredLister,1,20,1,169,Werra-Meißner – Hersfeld-Rotenburg,6,0,6,1,1960,Eschwege,Kassel,kfm. Angestellter,496900084
1016,Piesold,Ralf-Rainer,Dr.,NA,https://www.facebook.com/ralfrainer.piesold,NA,https://twitter.com/RPiesold,1,21,1,180,Hanau,6,0,6,1,1958,Hanau,Hanau,Stadtrat a. D.,3305083228
1018,Wagner,Daniela,NA,NA,https://www.facebook.com/Daniela.Wagner.2009,NA,https://twitter.com/DanyWagner_DA,1,1,1,186,Darmstadt,6,0,4,0,1957,Darmstadt,Darmstadt,Stadträtin a. D.,874917828436078592
1019,Nouripour,Omid,NA,NA,https://www.facebook.com/nouripour1,NA,https://twitter.com/nouripour,1,2,1,183,Frankfurt am Main II,6,1,4,1,1975,Berlin,"Teheran, Iran",selbständig,16674128
1020,Schulz-Asche,Kordula Anna Paula,NA,NA,www.facebook.com/SchulzAsche,NA,https://twitter.com/K_SA,1,3,1,181,Main-Taunus,6,1,4,0,1956,Eschborn,Berlin,Kommunikationswissenschaftlerin,17870195
1021,Strengmann-Kuhn,Wolfgang,NA,NA,https://www.facebook.com/wolfgang.strengmannkuhn/,https://www.facebook.com/wolfgang.strengmannkuhn.7,https://twitter.com/W_SK,1,4,1,185,Offenbach,6,1,4,1,1964,Frankfurt am Main,Dinslaken,Volkswirt,20840049
1023,Mijatovic,Boris,NA,NA,https://www.facebook.com/mijatovic.boris,NA,https://twitter.com/borismijatovic,1,6,1,168,Kassel,6,0,4,1,1974,Kassel,Kassel,Angestellter,718050209163509760
1025,Frömmrich,Jürgen,NA,NA,https://www.facebook.com/jurgen.frommrich,NA,https://twitter.com/JFroemmrich,1,8,1,167,Waldeck,6,0,4,1,1959,Frankenberg (Eder),Korbach,MdL,581995746
1027,Müller,Moritz Alexander,NA,NA,https://www.facebook.com/MoritzAMueller/,NA,https://twitter.com/MoritzAMueller,1,10,1,188,Bergstraße,6,0,4,1,1992,Bensheim,Seeheim-Jugenheim,Student,781836726025281536
1030,Purkhardt,Jessica,NA,NA,https://www.facebook.com/jessicapurkhardt/,NA,https://twitter.com/jessybkk,1,13,1,182,Frankfurt am Main I,6,0,4,0,1980,Frankfurt am Main,Offenbach am Main,Journalistin,2367344586
1031,Diefenbach,Frank Reinhard Jakob,NA,NA,https://www.facebook.com/frank.diefenbach.779,NA,https://twitter.com/f_diefenbach,1,14,1,187,Odenwald,6,0,4,1,1969,Michelstadt,Jugenheim,Lehrer,3892326201
1033,Ganter,Sofia Ofelia,NA,NA,NA,NA,https://twitter.com/SofiaGanter,1,16,0,NA,NA,6,0,4,0,1989,Darmstadt,"Santacruz de la Palma, Spanien",Referentin,4849395928
1035,Ewald,Andreas,NA,NA,https://www.facebook.com/andreas.ewald,NA,https://twitter.com/an_ewald,1,18,0,NA,NA,6,0,4,1,1988,Darmstadt,Bensheim,Student,3422439694
1039,Flohrschütz,Rainer,NA,NA,https://www.facebook.com/FlohrschuetzRainer/,NA,https://twitter.com/Raibond,1,22,1,171,Marburg,6,0,4,1,1959,Marburg,Soest,Dipl.-Politologe,91391527
1040,Vischer,Regina Helga,NA,NA,https://www.facebook.com/regina.vischer,https://www.facebook.com/Regina-Vischer-47729033861/,https://twitter.com/ReginaVischer,1,23,0,NA,NA,6,0,4,0,1957,Kriftel,Bad Homburg v. d. Höhe,Industriekauffrau,1970778368
1043,Sämann,Thorben,NA,NA,https://www.facebook.com/ThorbenSaemann2017/,https://www.facebook.com/thorbensaemann,https://twitter.com/thorbensae,0,NA,1,172,Lahn-Dill,6,0,4,1,1993,Wetzlar,Gießen,Student,261156059
1044,Rammler,Walter Michael,NA,NA,https://www.facebook.com/walter.m.rammler,NA,https://twitter.com/foto_rammler,0,NA,1,174,Fulda,6,0,4,1,1956,Fulda,Ansbach,Fotograf,85604631
1045,Zach,Matthias Rudolf,NA,NA,https://www.facebook.com/profile.php?id=100007857617161,NA,https://twitter.com/m_zach,0,NA,1,175,Main-Kinzig – Wetterau II – Schotten,6,0,4,1,1952,Niederdorfelden,Bitburg,Kreisbeigeordneter,98587980
1046,Anders,Kathrin,NA,NA,https://www.facebook.com/kathrin.anders.313,NA,https://twitter.com/kathrin_anders,0,NA,1,177,Wetterau I,6,0,4,0,1982,Bad Vilbel,Frankfurt am Main,Dipl.-Sozialpädagogin (FH),1257763741
1049,Zeller,Anja Katharina,NA,NA,https://www.facebook.com/anjazellerindenbundestag/,https://www.facebook.com/anja.zeller.3,https://twitter.com/anjata,0,NA,1,180,Hanau,6,0,4,0,1971,Hanau,Stuttgart,Marketing-Mitarbeiterin,57590874
1050,Leidig,Sabine,NA,NA,www.facebook.com/Sabine.Leidig,https://www.facebook.com/sabine.leidig.10,https://twitter.com/sabineleidig,1,1,1,169,Werra-Meißner – Hersfeld-Rotenburg,6,1,3,0,1961,Kassel,Heidelberg,MdB,257461232
1052,Buchholz,Christine,NA,NA,https://www.facebook.com/buchholz.christine,NA,https://twitter.com/ch_buchholz,1,3,1,185,Offenbach,6,1,3,0,1971,Berlin,Hamburg,Erziehungswissenschaftlerin,426403057
1053,Cezanne,Jörg,NA,NA,www.facebook.com/joergcezanne,NA,https://twitter.com/joerg_cezanne,1,4,1,184,Groß-Gerau,6,0,3,1,1958,Mörfelden-Walldorf,Frankfurt am Main,Geschäftsführer,1391879604
1054,Scheuch-Paschkewitz,Heidemarie,NA,NA,www.facebook.com/HeideDIELINKE,https://www.facebook.com/Heidemarie.ScheuchPaschkewitz,https://twitter.com/HeideDIELINKE,1,5,1,170,Schwalm-Eder,6,0,3,0,1959,Schwalmstadt,Gemünden (Wohra),Dipl.-Sozialpädagogin,60636417
1057,Gabriel,Adrian Charles,NA,NA,https://www.facebook.com/adrian.gabriel.9615,NA,https://twitter.com/_neoton,1,8,1,179,Wiesbaden,6,0,3,1,1976,Wiesbaden,Lahnstein,wiss. Referent,1522631610
1060,Preysing,Regina,NA,NA,https://www.facebook.com/ReginaDIELINKE,https://www.facebook.com/profile.php?id=100010499041320,https://twitter.com/rpreysing,1,11,1,167,Waldeck,6,0,3,0,1965,Bad Wildungen,Rostock,Ingenieurin Medizintechnik,828266607008968704
1064,Felstehausen,Torsten,NA,NA,https://www.facebook.com/felstehausen,NA,https://twitter.com/torstenfelsteha,0,NA,1,168,Kassel,6,0,3,1,1965,Kaufungen,Hansestadt Bremen,Technologieberater,199169752
1068,Bahl,Sascha,NA,NA,https://www.facebook.com/sascha.bahl.linke/,https://www.facebook.com/sascha.bahl.5,https://twitter.com/SaschaBahl,0,NA,1,188,Bergstraße,6,0,3,1,1976,Mörlenbach,Bad Oeynhausen,Projektleiter,327577743
1071,Seemen,Ingo Joachim,NA,von,https://www.facebook.com/hans.vonfeigenblatt,NA,https://twitter.com/Ingo_von_Seemen,0,NA,1,181,Main-Taunus,6,0,3,1,1987,Wiesbaden,Wiesbaden,Bürokaufmann,4114523421
1072,Harder-Kühnel,Mariana Iris,NA,NA,https://www.facebook.com/HKM2015,NA,https://twitter.com/M_HarderKuehnel,1,1,1,175,Main-Kinzig – Wetterau II – Schotten,6,0,7,0,1974,Gelnhausen,Gelnhausen,Rechtsanwältin,815699423057637381
1073,Cotar,Joana Eleonora,NA,NA,https://www.facebook.com/joana.cotar,https://www.facebook.com/afd.joanacotar,https://twitter.com/JoanaCotar,1,2,0,NA,NA,6,0,7,0,1973,Langgöns,"Pitesti, Rumänien",selbständig,814970546366611457
1074,Schulz,Uwe,NA,NA,www.facebook.com/uweschulzafd,https://www.facebook.com/uwe.schulz.902,https://twitter.com/uweschulz4,1,3,1,173,Gießen,6,0,7,1,1961,Pohlheim,Gießen,ltd. Angestellter,462849999
